x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.9.22,2015-09-22 00:00:00,ON,2015,9,22,16.3,,10,,22.5,,0,,0,,0,,0,,,,,,0,,1.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.9.23,2015-09-23 00:00:00,ON,2015,9,23,16.8,,8.5,,25,,0,,0,,0,,0,,,,,,0,,1.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.9.24,2015-09-24 00:00:00,ON,2015,9,24,18.8,,13,,24.5,,0,,0,,0,,0,,,,,,0.8,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.9.25,2015-09-25 00:00:00,ON,2015,9,25,16.3,,10.5,,22,,0,,0,,0,,0,,,,,,0,,1.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.9.26,2015-09-26 00:00:00,ON,2015,9,26,15,,8,,22,,0,,0,,0,,0,,,,,,0,,3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.9.27,2015-09-27 00:00:00,ON,2015,9,27,15,,9,,21,,1.4,,1.4,,0,,0,,,,,,0,,3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.9.28,2015-09-28 00:00:00,ON,2015,9,28,18.3,,16,,20.5,,5.2,,5.2,,0,,0,,,,,,0.3,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.9.29,2015-09-29 00:00:00,ON,2015,9,29,16.5,,12,,21,,20.4,,20.4,,0,,0,,,,,,0,,1.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.9.30,2015-09-30 00:00:00,ON,2015,9,30,12,,8,,16,,0,,0,,0,,0,,,,,,0,,6,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.1,2015-10-01 00:00:00,ON,2015,10,1,9.3,,2.5,,16,,0,,0,,0,,0,,,,,,0,,8.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.2,2015-10-02 00:00:00,ON,2015,10,2,7.8,,3.5,,12,,0,,0,,0,,0,,,,,,0,,10.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.3,2015-10-03 00:00:00,ON,2015,10,3,8.8,,4,,13.5,,0,,0,,0,,0,,,,,,0,,9.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.4,2015-10-04 00:00:00,ON,2015,10,4,11,,6,,16,,0,,0,,0,,0,,,,,,0,,7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.5,2015-10-05 00:00:00,ON,2015,10,5,12.3,,8,,16.5,,0,,0,,0,,0,,,,,,0,,5.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.6,2015-10-06 00:00:00,ON,2015,10,6,13,,10,,16,,0,,0,,0,,0,,,,,,0,,5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.7,2015-10-07 00:00:00,ON,2015,10,7,13.3,,8,,18.5,,0.8,,0.8,,0,,0,,,,,,0,,4.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.8,2015-10-08 00:00:00,ON,2015,10,8,9.3,,3,,15.5,,14.8,,14.8,,0,,0,,,,,,0,,8.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.9,2015-10-09 00:00:00,ON,2015,10,9,10.5,,6,,15,,0.3,,0.3,,0,,0,,,,,,0,,7.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.10,2015-10-10 00:00:00,ON,2015,10,10,7.8,,1,,14.5,,0,,0,,0,,0,,,,,,0,,10.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.11,2015-10-11 00:00:00,ON,2015,10,11,13.5,,8,,19,,0,,0,,0,,0,,,,,,0,,4.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.12,2015-10-12 00:00:00,ON,2015,10,12,17,,13,,21,,9.8,,9.8,,0,,0,,,,,,0,,1,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.13,2015-10-13 00:00:00,ON,2015,10,13,15.3,,12.5,,18,,0,T,0,T,0,,0,,,,,,0,,2.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.14,2015-10-14 00:00:00,ON,2015,10,14,10,,6,,14,,0,,0,,0,,0,,,,,,0,,8,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.15,2015-10-15 00:00:00,ON,2015,10,15,10.3,,4,,16.5,,3,,3,,0,,0,,,,,,0,,7.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.16,2015-10-16 00:00:00,ON,2015,10,16,10,,5,,15,,6,,6,,0,,0,,,,,,0,,8,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.17,2015-10-17 00:00:00,ON,2015,10,17,3.5,,-1,,8,,0,,0,,0,,0,,,,,,0,,14.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.18,2015-10-18 00:00:00,ON,2015,10,18,1.8,,-3.5,,7,,0,,0,,0,,0,,,,,,0,,16.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.19,2015-10-19 00:00:00,ON,2015,10,19,5.3,,-4,,14.5,,1.6,,1.6,,0,,0,,,,,,0,,12.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.20,2015-10-20 00:00:00,ON,2015,10,20,13,,10,,16,,0.2,,0.2,,0,,0,,,,,,0,,5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.21,2015-10-21 00:00:00,ON,2015,10,21,10.8,,6.5,,15,,4.8,,4.8,,0,,0,,,,,,0,,7.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.22,2015-10-22 00:00:00,ON,2015,10,22,12.5,,8,,17,,0,,0,,0,,0,,,,,,0,,5.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.23,2015-10-23 00:00:00,ON,2015,10,23,5.8,,1,,10.5,,0,,0,,0,,0,,,,,,0,,12.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.24,2015-10-24 00:00:00,ON,2015,10,24,8,,2,,14,,6.2,,6.2,,0,,0,,,,,,0,,10,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.25,2015-10-25 00:00:00,ON,2015,10,25,11.5,,6,,17,,0,T,0,T,0,,0,,,,,,0,,6.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.26,2015-10-26 00:00:00,ON,2015,10,26,4.5,,-2,,11,,0,,0,,0,,0,,,,,,0,,13.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.27,2015-10-27 00:00:00,ON,2015,10,27,5,,-1,,11,,1,,1,,0,,0,,,,,,0,,13,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.28,2015-10-28 00:00:00,ON,2015,10,28,10,,5,,15,,56.2,,56.2,,0,,0,,,,,,0,,8,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.29,2015-10-29 00:00:00,ON,2015,10,29,9.5,,8,,11,,1,,1,,0,,0,,,,,,0,,8.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.30,2015-10-30 00:00:00,ON,2015,10,30,6,,2,,10,,0,,0,,0,,0,,,,,,0,,12,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.10.31,2015-10-31 00:00:00,ON,2015,10,31,4.5,,-2,,11,,3.6,,3.6,,0,,0,,,,,,0,,13.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.1,2015-11-01 00:00:00,ON,2015,11,1,10,,6,,14,,0.4,,0.4,,0,,0,,,,,,0,,8,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.2,2015-11-02 00:00:00,ON,2015,11,2,10.5,,6,,15,,0,,0,,0,,0,,,,,,0,,7.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.3,2015-11-03 00:00:00,ON,2015,11,3,11.5,,5,,18,,0,,0,,0,,0,,,,,,0,,6.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.4,2015-11-04 00:00:00,ON,2015,11,4,12,,6,,18,,0,,0,,0,,0,,,,,,0,,6,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.5,2015-11-05 00:00:00,ON,2015,11,5,13,,8,,18,,0,,0,,0,,0,,,,,,0,,5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.6,2015-11-06 00:00:00,ON,2015,11,6,13.5,,8,,19,,1,,1,,0,,0,,,,,,0,,4.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.7,2015-11-07 00:00:00,ON,2015,11,7,9.5,,4.5,,14.5,,0.8,,0.8,,0,,0,,,,,,0,,8.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.8,2015-11-08 00:00:00,ON,2015,11,8,6.3,,1,,11.5,,0,,0,,0,,0,,,,,,0,,11.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.9,2015-11-09 00:00:00,ON,2015,11,9,6.8,,2,,11.5,,0,,0,,0,,0,,,,,,0,,11.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.10,2015-11-10 00:00:00,ON,2015,11,10,4.5,,-0.5,,9.5,,1,,1,,0,,0,,,,,,0,,13.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.11,2015-11-11 00:00:00,ON,2015,11,11,8.3,,6,,10.5,,0.8,,0.8,,0,,0,,,,,,0,,9.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.12,2015-11-12 00:00:00,ON,2015,11,12,9.8,,7.5,,12,,7.2,,7.2,,0,,0,,,,,,0,,8.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.13,2015-11-13 00:00:00,ON,2015,11,13,6.8,,4.5,,9,,0,,0,,0,,0,,,,,,0,,11.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.14,2015-11-14 00:00:00,ON,2015,11,14,4,,0,,8,,0,,0,,0,,0,,,,,,0,,14,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.15,2015-11-15 00:00:00,ON,2015,11,15,7,,1,,13,,0,,0,,0,,0,,,,,,0,,11,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.16,2015-11-16 00:00:00,ON,2015,11,16,8.5,,4.5,,12.5,,0,,0,,0,,0,,,,,,0,,9.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.17,2015-11-17 00:00:00,ON,2015,11,17,3,,-2.5,,8.5,,0,,0,,0,,0,,,,,,0,,15,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.18,2015-11-18 00:00:00,ON,2015,11,18,8.3,,2,,14.5,,3,,3,,0,,0,,,,,,0,,9.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.19,2015-11-19 00:00:00,ON,2015,11,19,12.8,,10,,15.5,,1.6,,1.6,,0,,0,,,,,,0,,5.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.20,2015-11-20 00:00:00,ON,2015,11,20,5,,2,,8,,0,,0,,0,,0,,,,,,0,,13,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.21,2015-11-21 00:00:00,ON,2015,11,21,4.3,,-0.5,,9,,1.6,,1.6,,0,,0,,,,,,0,,13.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.22,2015-11-22 00:00:00,ON,2015,11,22,2,,-2.5,,6.5,,0,T,0,,0,T,0,,,,,,0,,16,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.23,2015-11-23 00:00:00,ON,2015,11,23,-1.8,,-6.5,,3,,0.4,,0,,0.4,,0,,,,,,0,,19.8,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.24,2015-11-24 00:00:00,ON,2015,11,24,2.5,,-1,,6,,0.4,,0.4,,0,,0,,,,,,0,,15.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.25,2015-11-25 00:00:00,ON,2015,11,25,3.3,,-1.5,,8,,0,,0,,0,,0,,,,,,0,,14.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.26,2015-11-26 00:00:00,ON,2015,11,26,8.3,,5,,11.5,,0,,0,,0,,0,,,,,,0,,9.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.27,2015-11-27 00:00:00,ON,2015,11,27,8,,3,,13,,7.4,,7.4,,0,,0,,,,,,0,,10,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.28,2015-11-28 00:00:00,ON,2015,11,28,-1,,-4,,2,,0,,0,,0,,0,,,,,,0,,19,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.29,2015-11-29 00:00:00,ON,2015,11,29,-2,,-7,,3,,0,T,0,T,0,,0,,,,,,0,,20,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.11.30,2015-11-30 00:00:00,ON,2015,11,30,-1.8,,-5,,1.5,,0.2,,0.2,,0,,0,,,,,,0,,19.8,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.1,2015-12-01 00:00:00,ON,2015,12,1,2.8,,-4,,9.5,,4.8,,4.8,,0,,0,,,,,,0,,15.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.2,2015-12-02 00:00:00,ON,2015,12,2,5.5,,4,,7,,0,,0,,0,,0,,,,,,0,,12.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.3,2015-12-03 00:00:00,ON,2015,12,3,3.5,,-1,,8,,0,,0,,0,,0,,,,,,0,,14.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.4,2015-12-04 00:00:00,ON,2015,12,4,3.8,,0.5,,7,,0,,0,,0,,0,,,,,,0,,14.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.5,2015-12-05 00:00:00,ON,2015,12,5,3.8,,1.5,,6,,0,,0,,0,,0,,,,,,0,,14.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.6,2015-12-06 00:00:00,ON,2015,12,6,3.3,,0,,6.5,,0,,0,,0,,0,,,,,,0,,14.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.7,2015-12-07 00:00:00,ON,2015,12,7,3.8,,2.5,,5,,0,,0,,0,,0,,,,,,0,,14.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.8,2015-12-08 00:00:00,ON,2015,12,8,3.5,,2,,5,,0,,0,,0,,0,,,,,,0,,14.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.9,2015-12-09 00:00:00,ON,2015,12,9,6,,2.5,,9.5,,1,,1,,0,,0,,,,,,0,,12,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.10,2015-12-10 00:00:00,ON,2015,12,10,6.8,,3.5,,10,,0.2,,0.2,,0,,0,,,,,,0,,11.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.11,2015-12-11 00:00:00,ON,2015,12,11,10.8,,7.5,,14,,0,,0,,0,,0,,,,,,0,,7.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.12,2015-12-12 00:00:00,ON,2015,12,12,5.8,,2,,9.5,,0.1,,0.1,,0,,0,,,,,,0,,12.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.13,2015-12-13 00:00:00,ON,2015,12,13,5,,3,,7,,1.2,,1.2,,0,,0,,,,,,0,,13,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.14,2015-12-14 00:00:00,ON,2015,12,14,9.5,,4,,15,,11.8,,11.8,,0,,0,,,,,,0,,8.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.15,2015-12-15 00:00:00,ON,2015,12,15,4.8,,1,,8.5,,0.2,,0.2,,0,T,0,,,,,,0,,13.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.16,2015-12-16 00:00:00,ON,2015,12,16,3.5,,-1,,8,,2.2,,2.2,,0,,0,,,,,,0,,14.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.17,2015-12-17 00:00:00,ON,2015,12,17,6,,3,,9,,0,,0,,0,,0,,,,,,0,,12,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.18,2015-12-18 00:00:00,ON,2015,12,18,2.8,,1,,4.5,,0,,0,,0,,0,,,,,,0,,15.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.19,2015-12-19 00:00:00,ON,2015,12,19,-1,,-4,,2,,0,T,0,,0,T,0,,,,,,0,,19,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.20,2015-12-20 00:00:00,ON,2015,12,20,2.5,,-2,,7,,0,,0,,0,,0,,,,,,0,,15.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.21,2015-12-21 00:00:00,ON,2015,12,21,5.5,,2.5,,8.5,,10.4,,10.4,,0,,0,,,,,,0,,12.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.22,2015-12-22 00:00:00,ON,2015,12,22,7,,4,,10,,0.8,,0.8,,0,,0,,,,,,0,,11,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.23,2015-12-23 00:00:00,ON,2015,12,23,9.8,,4,,15.5,,6.6,,6.6,,0,,0,,,,,,0,,8.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.24,2015-12-24 00:00:00,ON,2015,12,24,10.5,,6,,15,,0.4,,0.4,,0,,0,,,,,,0,,7.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.25,2015-12-25 00:00:00,ON,2015,12,25,6.3,,3,,9.5,,0,T,0,T,0,,0,,,,,,0,,11.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.26,2015-12-26 00:00:00,ON,2015,12,26,0.5,,-3,,4,,10.2,,10.2,,0,,0,,,,,,0,,17.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.27,2015-12-27 00:00:00,ON,2015,12,27,1.8,,1,,2.5,,1,,1,,0,,0,,,,,,0,,16.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.28,2015-12-28 00:00:00,ON,2015,12,28,-6.8,,-9,,-4.5,,13,,0.4,,12.6,,0,,,,,,0,,24.8,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.29,2015-12-29 00:00:00,ON,2015,12,29,-5.5,,-8,,-3,,1.8,,1.8,,0,T,10,,,,,,0,,23.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.30,2015-12-30 00:00:00,ON,2015,12,30,-2.5,,-6.5,,1.5,,1,,1,,0,,9,,,,,,0,,20.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2015.12.31,2015-12-31 00:00:00,ON,2015,12,31,1.5,,-0.5,,3.5,,0,T,0,,0,T,8,,,,,,0,,16.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2016.1.1,2016-01-01 00:00:00,ON,2016,1,1,-0.8,,-2.5,,1,,0,T,0,,0,T,7,,,,,,0,,18.8,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2016.1.2,2016-01-02 00:00:00,ON,2016,1,2,-0.5,,-4,,3,,0,T,0,,0,T,6,,,,,,0,,18.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2016.1.3,2016-01-03 00:00:00,ON,2016,1,3,-3.3,,-9,,2.5,,0,T,0,,0,T,6,,,,,,0,,21.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2016.1.4,2016-01-04 00:00:00,ON,2016,1,4,-14,,-18,,-10,,0,,0,,0,,6,,,,,,0,,32,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2016.1.5,2016-01-05 00:00:00,ON,2016,1,5,-10,,-19,,-1,,0,,0,,0,,6,,,,,,0,,28,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2016.1.6,2016-01-06 00:00:00,ON,2016,1,6,-1.3,,-5.5,,3,,0,,0,,0,,6,,,,,,0,,19.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2016.1.7,2016-01-07 00:00:00,ON,2016,1,7,0,,-5,,5,,0,,0,,0,,6,,,,,,0,,18,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2016.1.8,2016-01-08 00:00:00,ON,2016,1,8,-0.8,,-6,,4.5,,2.4,,2.4,,0,,5,,,,,,0,,18.8,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2016.1.9,2016-01-09 00:00:00,ON,2016,1,9,3.8,,2,,5.5,,11.2,,11.2,,0,,4,,,,,,0,,14.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2016.1.10,2016-01-10 00:00:00,ON,2016,1,10,2.3,,-2,,6.5,,18.2,,18.2,,0,T,0,,,,,,0,,15.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2016.1.11,2016-01-11 00:00:00,ON,2016,1,11,-7,,-10,,-4,,2.8,,0,,2.8,,0,,,,,,0,,25,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2016.1.12,2016-01-12 00:00:00,ON,2016,1,12,-5,,-10,,0,,3,,0,,3,,10,,,,,,0,,23,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2016.1.13,2016-01-13 00:00:00,ON,2016,1,13,-9.8,,-14,,-5.5,,3,,0,,3,,7,,,,,,0,,27.8,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2016.1.14,2016-01-14 00:00:00,ON,2016,1,14,-6.3,,-12,,-0.5,,0,T,0,,0,T,0,,,,,,0,,24.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2016.1.15,2016-01-15 00:00:00,ON,2016,1,15,-4.3,,-7.5,,-1,,2.6,,0,T,2.6,,13,,,,,,0,,22.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2016.1.16,2016-01-16 00:00:00,ON,2016,1,16,-2.3,,-6,,1.5,,0,T,0,,0,T,8,,,,,,0,,20.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2016.1.17,2016-01-17 00:00:00,ON,2016,1,17,-4.5,,-8.5,,-0.5,,3.4,,0,,3.4,,7,,,,,,0,,22.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2016.1.18,2016-01-18 00:00:00,ON,2016,1,18,-13.3,,-17.5,,-9,,0,,0,,0,,11,,,,,,0,,31.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.2016.1.19,2016-01-19 00:00:00,ON,2016,1,19,-13.5,,-19.5,,-7.5,,0,,0,,0,,10,,,,,,0,,31.5,,,,,
