x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.1.19,1866-01-19 00:00:00,ON,1866,1,19,-3.9,,-7.2,,-0.6,,0,,0,,0,,,,,,,,0,,21.9,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.1.20,1866-01-20 00:00:00,ON,1866,1,20,-2.3,,-12.8,,8.3,,22.6,,22.6,,0,,,,,,,,0,,20.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.1.21,1866-01-21 00:00:00,ON,1866,1,21,,M,,M,,M,0,,0,,0,,,,,,,,,M,,M,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.1.22,1866-01-22 00:00:00,ON,1866,1,22,-10.9,,-15.6,,-6.1,,0,,0,,0,,,,,,,,0,,28.9,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.1.23,1866-01-23 00:00:00,ON,1866,1,23,-8.9,,-13.9,,-3.9,,0,,0,,0,,,,,,,,0,,26.9,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.1.24,1866-01-24 00:00:00,ON,1866,1,24,-8.4,,-10.6,,-6.1,,0,,0,,0,,,,,,,,0,,26.4,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.1.25,1866-01-25 00:00:00,ON,1866,1,25,-9.7,,-12.2,,-7.2,,12.7,,0,,12.7,,,,,,,,0,,27.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.1.26,1866-01-26 00:00:00,ON,1866,1,26,-10.3,,-14.4,,-6.1,,1.3,,0,,1.3,,,,,,,,0,,28.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.1.27,1866-01-27 00:00:00,ON,1866,1,27,-12.5,,-17.8,,-7.2,,0,,0,,0,,,,,,,,0,,30.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.1.28,1866-01-28 00:00:00,ON,1866,1,28,,M,,M,,M,0,,0,,0,,,,,,,,,M,,M,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.1.29,1866-01-29 00:00:00,ON,1866,1,29,-12.2,,-20,,-4.4,,0,,0,,0,,,,,,,,0,,30.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.1.30,1866-01-30 00:00:00,ON,1866,1,30,-4.4,,-9.4,,0.6,,0,,0,,0,,,,,,,,0,,22.4,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.1.31,1866-01-31 00:00:00,ON,1866,1,31,-5,,-10,,0,,0,,0,,0,,,,,,,,0,,23,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.1,1866-02-01 00:00:00,ON,1866,2,1,-7.3,,-12.8,,-1.7,,0,,0,,0,,,,,,,,0,,25.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.2,1866-02-02 00:00:00,ON,1866,2,2,-12.5,,-17.2,,-7.8,,0,,0,,0,,,,,,,,0,,30.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.3,1866-02-03 00:00:00,ON,1866,2,3,-11.4,,-15.6,,-7.2,,0,,0,,0,,,,,,,,0,,29.4,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.4,1866-02-04 00:00:00,ON,1866,2,4,,M,,M,,M,0,,0,,0,,,,,,,,,M,,M,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.5,1866-02-05 00:00:00,ON,1866,2,5,-16.9,,-24.4,,-9.4,,0,,0,,0,,,,,,,,0,,34.9,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.6,1866-02-06 00:00:00,ON,1866,2,6,-14.5,,-20.6,,-8.3,,0,,0,,0,,,,,,,,0,,32.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.7,1866-02-07 00:00:00,ON,1866,2,7,-12,,-21.1,,-2.8,,0,,0,,0,,,,,,,,0,,30,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.8,1866-02-08 00:00:00,ON,1866,2,8,-5.8,,-8.3,,-3.3,,0,,0,,0,,,,,,,,0,,23.8,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.9,1866-02-09 00:00:00,ON,1866,2,9,-8.4,,-12.8,,-3.9,,6.4,,0,,6.4,,,,,,,,0,,26.4,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.10,1866-02-10 00:00:00,ON,1866,2,10,-1.2,,-5.6,,3.3,,3.6,,3.6,,0,,,,,,,,0,,19.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.11,1866-02-11 00:00:00,ON,1866,2,11,,M,,M,,M,8.9,,0,,8.9,,,,,,,,,M,,M,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.12,1866-02-12 00:00:00,ON,1866,2,12,-3.4,,-8.9,,2.2,,0,,0,,0,,,,,,,,0,,21.4,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.13,1866-02-13 00:00:00,ON,1866,2,13,-5.3,,-9.4,,-1.1,,0,,0,,0,,,,,,,,0,,23.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.14,1866-02-14 00:00:00,ON,1866,2,14,-0.3,,-3.3,,2.8,,6.1,,0,,6.1,,,,,,,,0,,18.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.15,1866-02-15 00:00:00,ON,1866,2,15,-9.2,,-20,,1.7,,0,,0,,0,,,,,,,,0,,27.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.16,1866-02-16 00:00:00,ON,1866,2,16,-18.7,,-26.7,,-10.6,,0,,0,,0,,,,,,,,0,,36.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.17,1866-02-17 00:00:00,ON,1866,2,17,-9.2,,-18.9,,0.6,,0,,0,,0,,,,,,,,0,,27.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.18,1866-02-18 00:00:00,ON,1866,2,18,,M,,M,,M,0,,0,,0,,,,,,,,,M,,M,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.19,1866-02-19 00:00:00,ON,1866,2,19,-1.7,,-6.1,,2.8,,0,,0,,0,,,,,,,,0,,19.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.20,1866-02-20 00:00:00,ON,1866,2,20,-5.9,,-12.8,,1.1,,4.6,,0,,4.6,,,,,,,,0,,23.9,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.21,1866-02-21 00:00:00,ON,1866,2,21,-12,,-22.8,,-1.1,,0,,0,,0,,,,,,,,0,,30,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.22,1866-02-22 00:00:00,ON,1866,2,22,2.8,,-1.7,,7.2,,0,,0,,0,,,,,,,,0,,15.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.23,1866-02-23 00:00:00,ON,1866,2,23,4.5,,2.2,,6.7,,0,,0,,0,,,,,,,,0,,13.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.24,1866-02-24 00:00:00,ON,1866,2,24,2.5,,-1.7,,6.7,,42.2,,42.2,,0,,,,,,,,0,,15.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.25,1866-02-25 00:00:00,ON,1866,2,25,,M,,M,,M,0,,0,,0,,,,,,,,,M,,M,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.26,1866-02-26 00:00:00,ON,1866,2,26,-9.7,,-20,,0.6,,0,,0,,0,,,,,,,,0,,27.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.27,1866-02-27 00:00:00,ON,1866,2,27,-6.7,,-10.6,,-2.8,,3.6,,0,,3.6,,,,,,,,0,,24.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.2.28,1866-02-28 00:00:00,ON,1866,2,28,-2.8,,-6.1,,0.6,,0,,0,,0,,,,,,,,0,,20.8,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.1,1866-03-01 00:00:00,ON,1866,3,1,1.7,,-2.8,,6.1,,0,,0,,0,,,,,,,,0,,16.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.2,1866-03-02 00:00:00,ON,1866,3,2,3.1,,0,,6.1,,0,,0,,0,,,,,,,,0,,14.9,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.3,1866-03-03 00:00:00,ON,1866,3,3,3.1,,0,,6.1,,28.4,,28.4,,0,,,,,,,,0,,14.9,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.4,1866-03-04 00:00:00,ON,1866,3,4,,M,,M,,M,0,,0,,0,,,,,,,,,M,,M,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.5,1866-03-05 00:00:00,ON,1866,3,5,-5,,-10.6,,0.6,,0,,0,,0,,,,,,,,0,,23,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.6,1866-03-06 00:00:00,ON,1866,3,6,-6.7,,-10.6,,-2.8,,0,,0,,0,,,,,,,,0,,24.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.7,1866-03-07 00:00:00,ON,1866,3,7,-7.2,,-9.4,,-5,,0,,0,,0,,,,,,,,0,,25.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.8,1866-03-08 00:00:00,ON,1866,3,8,-6.4,,-11.1,,-1.7,,0,,0,,0,,,,,,,,0,,24.4,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.9,1866-03-09 00:00:00,ON,1866,3,9,-6.4,,-10.6,,-2.2,,0,,0,,0,,,,,,,,0,,24.4,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.10,1866-03-10 00:00:00,ON,1866,3,10,-7,,-12.8,,-1.1,,0,,0,,0,,,,,,,,0,,25,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.11,1866-03-11 00:00:00,ON,1866,3,11,,M,,M,,M,0,,0,,0,,,,,,,,,M,,M,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.12,1866-03-12 00:00:00,ON,1866,3,12,-2.3,,-6.7,,2.2,,2.5,,0,,2.5,,,,,,,,0,,20.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.13,1866-03-13 00:00:00,ON,1866,3,13,-0.9,,-2.8,,1.1,,2.3,,2.3,,0,,,,,,,,0,,18.9,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.14,1866-03-14 00:00:00,ON,1866,3,14,1.4,,-1.1,,3.9,,0,,0,,0,,,,,,,,0,,16.6,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.15,1866-03-15 00:00:00,ON,1866,3,15,2,,0,,3.9,,25.1,,25.1,,0,,,,,,,,0,,16,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.16,1866-03-16 00:00:00,ON,1866,3,16,1.7,,0,,3.3,,15.2,,15.2,,0,,,,,,,,0,,16.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.17,1866-03-17 00:00:00,ON,1866,3,17,-8.7,,-16.7,,-0.6,,0,,0,,0,,,,,,,,0,,26.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.18,1866-03-18 00:00:00,ON,1866,3,18,,M,,M,,M,6.1,,0,,6.1,,,,,,,,,M,,M,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.19,1866-03-19 00:00:00,ON,1866,3,19,-10.6,,-17.2,,-3.9,,0,,0,,0,,,,,,,,0,,28.6,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.20,1866-03-20 00:00:00,ON,1866,3,20,-9.2,,-12.2,,-6.1,,0,,0,,0,,,,,,,,0,,27.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.21,1866-03-21 00:00:00,ON,1866,3,21,-6.7,,-9.4,,-3.9,,6.4,,0,,6.4,,,,,,,,0,,24.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.22,1866-03-22 00:00:00,ON,1866,3,22,-4.7,,-9.4,,0,,0,,0,,0,,,,,,,,0,,22.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.23,1866-03-23 00:00:00,ON,1866,3,23,-1.1,,-4.4,,2.2,,0,,0,,0,,,,,,,,0,,19.1,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.24,1866-03-24 00:00:00,ON,1866,3,24,0.3,,-1.7,,2.2,,0,,0,,0,,,,,,,,0,,17.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.25,1866-03-25 00:00:00,ON,1866,3,25,,M,,M,,M,0,,0,,0,,,,,,,,,M,,M,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.26,1866-03-26 00:00:00,ON,1866,3,26,-6.1,,-12.2,,0,,0,,0,,0,,,,,,,,0,,24.1,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.27,1866-03-27 00:00:00,ON,1866,3,27,-4.5,,-10.6,,1.7,,0,,0,,0,,,,,,,,0,,22.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.28,1866-03-28 00:00:00,ON,1866,3,28,-2.8,,-6.7,,1.1,,0,,0,,0,,,,,,,,0,,20.8,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.29,1866-03-29 00:00:00,ON,1866,3,29,0.6,,-1.1,,2.2,,2.5,,0,,2.5,,,,,,,,0,,17.4,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.30,1866-03-30 00:00:00,ON,1866,3,30,-2.5,,-6.1,,1.1,,3.6,,0,,3.6,,,,,,,,0,,20.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.3.31,1866-03-31 00:00:00,ON,1866,3,31,-0.3,,-3.3,,2.8,,0,,0,,0,,,,,,,,0,,18.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.1,1866-04-01 00:00:00,ON,1866,4,1,,M,,M,,M,3.3,,3.3,,0,,,,,,,,,M,,M,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.2,1866-04-02 00:00:00,ON,1866,4,2,2.5,,-1.7,,6.7,,0,,0,,0,,,,,,,,0,,15.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.3,1866-04-03 00:00:00,ON,1866,4,3,3.6,,-2.2,,9.4,,0,,0,,0,,,,,,,,0,,14.4,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.4,1866-04-04 00:00:00,ON,1866,4,4,8.3,,3.3,,13.3,,0,,0,,0,,,,,,,,0,,9.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.5,1866-04-05 00:00:00,ON,1866,4,5,10.6,,3.3,,17.8,,0,,0,,0,,,,,,,,0,,7.4,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.6,1866-04-06 00:00:00,ON,1866,4,6,5.9,,1.1,,10.6,,0,,0,,0,,,,,,,,0,,12.1,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.7,1866-04-07 00:00:00,ON,1866,4,7,1.1,,-1.1,,3.3,,0,,0,,0,,,,,,,,0,,16.9,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.8,1866-04-08 00:00:00,ON,1866,4,8,,M,,M,,M,0,,0,,0,,,,,,,,,M,,M,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.9,1866-04-09 00:00:00,ON,1866,4,9,2.2,,-3.9,,8.3,,0,,0,,0,,,,,,,,0,,15.8,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.10,1866-04-10 00:00:00,ON,1866,4,10,3.7,,-3.3,,10.6,,0,,0,,0,,,,,,,,0,,14.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.11,1866-04-11 00:00:00,ON,1866,4,11,7.8,,2.2,,13.3,,0,,0,,0,,,,,,,,0,,10.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.12,1866-04-12 00:00:00,ON,1866,4,12,10.3,,2.2,,18.3,,0,,0,,0,,,,,,,,0,,7.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.13,1866-04-13 00:00:00,ON,1866,4,13,8.9,,3.3,,14.4,,0,,0,,0,,,,,,,,0,,9.1,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.14,1866-04-14 00:00:00,ON,1866,4,14,5,,0,,10,,3.6,,3.6,,0,,,,,,,,0,,13,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.15,1866-04-15 00:00:00,ON,1866,4,15,,M,,M,,M,0,,0,,0,,,,,,,,,M,,M,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.16,1866-04-16 00:00:00,ON,1866,4,16,7.2,,0,,14.4,,0,,0,,0,,,,,,,,0,,10.8,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.17,1866-04-17 00:00:00,ON,1866,4,17,10,,3.9,,16.1,,0,,0,,0,,,,,,,,0,,8,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.18,1866-04-18 00:00:00,ON,1866,4,18,13.9,,6.7,,21.1,,0,,0,,0,,,,,,,,0,,4.1,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.19,1866-04-19 00:00:00,ON,1866,4,19,13.7,,6.7,,20.6,,2,,2,,0,,,,,,,,0,,4.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.20,1866-04-20 00:00:00,ON,1866,4,20,15.9,,8.9,,22.8,,0,,0,,0,,,,,,,,0,,2.1,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.21,1866-04-21 00:00:00,ON,1866,4,21,16.7,,12.8,,20.6,,8.6,,8.6,,0,,,,,,,,0,,1.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.22,1866-04-22 00:00:00,ON,1866,4,22,,M,,M,,M,0,,0,,0,,,,,,,,,M,,M,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.23,1866-04-23 00:00:00,ON,1866,4,23,10.3,,3.3,,17.2,,0,,0,,0,,,,,,,,0,,7.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.24,1866-04-24 00:00:00,ON,1866,4,24,3.1,,0,,6.1,,34.8,,34.8,,0,,,,,,,,0,,14.9,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.25,1866-04-25 00:00:00,ON,1866,4,25,3.1,,0,,6.1,,0,,0,,0,,,,,,,,0,,14.9,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.26,1866-04-26 00:00:00,ON,1866,4,26,3.6,,-1.1,,8.3,,0,,0,,0,,,,,,,,0,,14.4,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.27,1866-04-27 00:00:00,ON,1866,4,27,5.6,,0,,11.1,,0,,0,,0,,,,,,,,0,,12.4,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.28,1866-04-28 00:00:00,ON,1866,4,28,10.6,,2.2,,18.9,,0,,0,,0,,,,,,,,0,,7.4,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.29,1866-04-29 00:00:00,ON,1866,4,29,,M,,M,,M,0,,0,,0,,,,,,,,,M,,M,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.4.30,1866-04-30 00:00:00,ON,1866,4,30,6.7,,-0.6,,13.9,,0,,0,,0,,,,,,,,0,,11.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.5.1,1866-05-01 00:00:00,ON,1866,5,1,4.7,,-0.6,,10,,0,,0,,0,,,,,,,,0,,13.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.5.2,1866-05-02 00:00:00,ON,1866,5,2,5,,1.7,,8.3,,0,,0,,0,,,,,,,,0,,13,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.5.3,1866-05-03 00:00:00,ON,1866,5,3,5.6,,1.7,,9.4,,0,,0,,0,,,,,,,,0,,12.4,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.5.4,1866-05-04 00:00:00,ON,1866,5,4,7.8,,2.8,,12.8,,0,,0,,0,,,,,,,,0,,10.2,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.5.5,1866-05-05 00:00:00,ON,1866,5,5,8.4,,1.7,,15,,0,,0,,0,,,,,,,,0,,9.6,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.5.6,1866-05-06 00:00:00,ON,1866,5,6,,M,,M,,M,0,,0,,0,,,,,,,,,M,,M,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.5.7,1866-05-07 00:00:00,ON,1866,5,7,8.7,,1.7,,15.6,,0,,0,,0,,,,,,,,0,,9.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.5.8,1866-05-08 00:00:00,ON,1866,5,8,10,,1.7,,18.3,,0,,0,,0,,,,,,,,0,,8,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1866.5.9,1866-05-09 00:00:00,ON,1866,5,9,12,,8.3,,15.6,,7.4,,7.4,,0,,,,,,,,0,,6,,,,,
