x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.5.13,1959-05-13 00:00:00,ON,1959,5,13,13.3,,9.4,,17.2,,1.3,,1.3,,0,,,,,,,,0,,4.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.5.14,1959-05-14 00:00:00,ON,1959,5,14,8.3,,4.4,,12.2,,0,,0,,0,,,,,,,,0,,9.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.5.15,1959-05-15 00:00:00,ON,1959,5,15,6.7,,3.9,,9.4,,0.3,,0.3,,0,,,,,,,,0,,11.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.5.16,1959-05-16 00:00:00,ON,1959,5,16,5.3,,-0.6,,11.1,,0.3,,0.3,,0,,,,,,,,0,,12.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.5.17,1959-05-17 00:00:00,ON,1959,5,17,7,,1.1,,12.8,,0,T,0,T,0,,,,,,,,0,,11,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.5.18,1959-05-18 00:00:00,ON,1959,5,18,8.7,,0.6,,16.7,,0,,0,,0,,,,,,,,0,,9.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.5.19,1959-05-19 00:00:00,ON,1959,5,19,13.4,,7.8,,18.9,,21.3,,21.3,,0,,,,,,,,0,,4.6,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.5.20,1959-05-20 00:00:00,ON,1959,5,20,20.3,,13.9,,26.7,,0,,0,,0,,,,,,,,2.3,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.5.21,1959-05-21 00:00:00,ON,1959,5,21,20.6,,17.2,,23.9,,0,T,0,T,0,,,,,,,,2.6,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.5.22,1959-05-22 00:00:00,ON,1959,5,22,21.4,,17.2,,25.6,,0,,0,,0,,,,,,,,3.4,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.5.23,1959-05-23 00:00:00,ON,1959,5,23,8.4,,6.1,,10.6,,1.3,,1.3,,0,,,,,,,,0,,9.6,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.5.24,1959-05-24 00:00:00,ON,1959,5,24,11.7,,5.6,,17.8,,0,T,0,T,0,,,,,,,,0,,6.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.5.25,1959-05-25 00:00:00,ON,1959,5,25,13.4,,6.7,,20,,0,,0,,0,,,,,,,,0,,4.6,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.5.26,1959-05-26 00:00:00,ON,1959,5,26,17.2,,12.2,,22.2,,0,,0,,0,,,,,,,,0,,0.8,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.5.27,1959-05-27 00:00:00,ON,1959,5,27,21.7,,17.2,,26.1,,0,,0,,0,,,,,,,,3.7,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.5.28,1959-05-28 00:00:00,ON,1959,5,28,20.3,,15,,25.6,,0,,0,,0,,,,,,,,2.3,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.5.29,1959-05-29 00:00:00,ON,1959,5,29,19.7,,13.3,,26.1,,0.8,,0.8,,0,,,,,,,,1.7,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.5.30,1959-05-30 00:00:00,ON,1959,5,30,22,,16.7,,27.2,,0,,0,,0,,,,,,,,4,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.5.31,1959-05-31 00:00:00,ON,1959,5,31,17.3,,11.7,,22.8,,7.4,,7.4,,0,,,,,,,,0,,0.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.1,1959-06-01 00:00:00,ON,1959,6,1,19.5,,16.1,,22.8,,0.8,,0.8,,0,,,,,,,,1.5,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.2,1959-06-02 00:00:00,ON,1959,6,2,16.4,,12.2,,20.6,,0,,0,,0,,,,,,,,0,,1.6,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.3,1959-06-03 00:00:00,ON,1959,6,3,16.4,,8.3,,24.4,,0,,0,,0,,,,,,,,0,,1.6,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.4,1959-06-04 00:00:00,ON,1959,6,4,18.9,,12.2,,25.6,,0,,0,,0,,,,,,,,0.9,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.5,1959-06-05 00:00:00,ON,1959,6,5,19.5,,12.8,,26.1,,0,,0,,0,,,,,,,,1.5,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.6,1959-06-06 00:00:00,ON,1959,6,6,18.9,,15.6,,22.2,,0.3,,0.3,,0,,,,,,,,0.9,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.7,1959-06-07 00:00:00,ON,1959,6,7,15.3,,10,,20.6,,0,,0,,0,,,,,,,,0,,2.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.8,1959-06-08 00:00:00,ON,1959,6,8,20.9,,13.9,,27.8,,0,,0,,0,,,,,,,,2.9,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.9,1959-06-09 00:00:00,ON,1959,6,9,22.8,,16.1,,29.4,,0,,0,,0,,,,,,,,4.8,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.10,1959-06-10 00:00:00,ON,1959,6,10,24.5,,17.8,,31.1,,0,,0,,0,,,,,,,,6.5,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.11,1959-06-11 00:00:00,ON,1959,6,11,24.7,,20,,29.4,,0,,0,,0,,,,,,,,6.7,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.12,1959-06-12 00:00:00,ON,1959,6,12,22,,20,,23.9,,8.4,,8.4,,0,,,,,,,,4,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.13,1959-06-13 00:00:00,ON,1959,6,13,16.1,,13.3,,18.9,,0,,0,,0,,,,,,,,0,,1.9,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.14,1959-06-14 00:00:00,ON,1959,6,14,13.1,,6.7,,19.4,,0,,0,,0,,,,,,,,0,,4.9,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.15,1959-06-15 00:00:00,ON,1959,6,15,14.7,,7.2,,22.2,,0.5,,0.5,,0,,,,,,,,0,,3.3,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.16,1959-06-16 00:00:00,ON,1959,6,16,13.9,,10,,17.8,,1.3,,1.3,,0,,,,,,,,0,,4.1,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.17,1959-06-17 00:00:00,ON,1959,6,17,14.5,,10,,18.9,,0,,0,,0,,,,,,,,0,,3.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.18,1959-06-18 00:00:00,ON,1959,6,18,15.6,,10.6,,20.6,,0,,0,,0,,,,,,,,0,,2.4,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.19,1959-06-19 00:00:00,ON,1959,6,19,16.4,,10,,22.8,,11.9,,11.9,,0,,,,,,,,0,,1.6,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.20,1959-06-20 00:00:00,ON,1959,6,20,20,,11.1,,28.9,,0,,0,,0,,,,,,,,2,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.21,1959-06-21 00:00:00,ON,1959,6,21,17.5,,12.2,,22.8,,3.3,,3.3,,0,,,,,,,,0,,0.5,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.22,1959-06-22 00:00:00,ON,1959,6,22,19.2,,14.4,,23.9,,0,,0,,0,,,,,,,,1.2,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.23,1959-06-23 00:00:00,ON,1959,6,23,16.2,,10.6,,21.7,,0,,0,,0,,,,,,,,0,,1.8,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.24,1959-06-24 00:00:00,ON,1959,6,24,16.4,,10.6,,22.2,,0,T,0,T,0,,,,,,,,0,,1.6,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.25,1959-06-25 00:00:00,ON,1959,6,25,18.6,,12.2,,25,,0,T,0,T,0,,,,,,,,0.6,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.26,1959-06-26 00:00:00,ON,1959,6,26,22,,17.8,,26.1,,5.3,,5.3,,0,,,,,,,,4,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.27,1959-06-27 00:00:00,ON,1959,6,27,23.1,,18.3,,27.8,,16.5,,16.5,,0,,,,,,,,5.1,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.28,1959-06-28 00:00:00,ON,1959,6,28,25,,20,,30,,0,,0,,0,,,,,,,,7,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.29,1959-06-29 00:00:00,ON,1959,6,29,27.5,,22.8,,32.2,,0,,0,,0,,,,,,,,9.5,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.6.30,1959-06-30 00:00:00,ON,1959,6,30,20.3,,16.1,,24.4,,0,,0,,0,,,,,,,,2.3,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.1,1959-07-01 00:00:00,ON,1959,7,1,21.7,,15.6,,27.8,,16.8,,16.8,,0,,,,,,,,3.7,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.2,1959-07-02 00:00:00,ON,1959,7,2,19.5,,15.6,,23.3,,0,,0,,0,,,,,,,,1.5,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.3,1959-07-03 00:00:00,ON,1959,7,3,18.9,,12.2,,25.6,,0,,0,,0,,,,,,,,0.9,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.4,1959-07-04 00:00:00,ON,1959,7,4,20.6,,14.4,,26.7,,0,,0,,0,,,,,,,,2.6,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.5,1959-07-05 00:00:00,ON,1959,7,5,23.6,,18.3,,28.9,,66,,66,,0,,,,,,,,5.6,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.6,1959-07-06 00:00:00,ON,1959,7,6,18.6,,16.1,,21.1,,21.8,,21.8,,0,,,,,,,,0.6,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.7,1959-07-07 00:00:00,ON,1959,7,7,18.1,,12.2,,23.9,,0,,0,,0,,,,,,,,0.1,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.8,1959-07-08 00:00:00,ON,1959,7,8,19.5,,13.3,,25.6,,0,,0,,0,,,,,,,,1.5,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.9,1959-07-09 00:00:00,ON,1959,7,9,23.6,,18.9,,28.3,,1.5,,1.5,,0,,,,,,,,5.6,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.10,1959-07-10 00:00:00,ON,1959,7,10,20.6,,15.6,,25.6,,0,,0,,0,,,,,,,,2.6,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.11,1959-07-11 00:00:00,ON,1959,7,11,19.8,,15.6,,23.9,,0,,0,,0,,,,,,,,1.8,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.12,1959-07-12 00:00:00,ON,1959,7,12,21.4,,18.3,,24.4,,0,,0,,0,,,,,,,,3.4,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.13,1959-07-13 00:00:00,ON,1959,7,13,20.9,,16.7,,25,,0,,0,,0,,,,,,,,2.9,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.14,1959-07-14 00:00:00,ON,1959,7,14,20.3,,13.3,,27.2,,0,,0,,0,,,,,,,,2.3,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.15,1959-07-15 00:00:00,ON,1959,7,15,22.5,,16.1,,28.9,,0,,0,,0,,,,,,,,4.5,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.16,1959-07-16 00:00:00,ON,1959,7,16,22.8,,15.6,,30,,0,,0,,0,,,,,,,,4.8,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.17,1959-07-17 00:00:00,ON,1959,7,17,22.5,,16.1,,28.9,,0,,0,,0,,,,,,,,4.5,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.18,1959-07-18 00:00:00,ON,1959,7,18,23.1,,17.8,,28.3,,55.1,,55.1,,0,,,,,,,,5.1,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.19,1959-07-19 00:00:00,ON,1959,7,19,25.3,,21.7,,28.9,,1.3,,1.3,,0,,,,,,,,7.3,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.20,1959-07-20 00:00:00,ON,1959,7,20,22.3,,17.8,,26.7,,0,,0,,0,,,,,,,,4.3,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.21,1959-07-21 00:00:00,ON,1959,7,21,22.2,,17.2,,27.2,,0,,0,,0,,,,,,,,4.2,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.22,1959-07-22 00:00:00,ON,1959,7,22,23.1,,18.3,,27.8,,0,,0,,0,,,,,,,,5.1,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.23,1959-07-23 00:00:00,ON,1959,7,23,23.3,,18.3,,28.3,,0,T,0,T,0,,,,,,,,5.3,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.24,1959-07-24 00:00:00,ON,1959,7,24,24.7,,22.2,,27.2,,0,,0,,0,,,,,,,,6.7,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.25,1959-07-25 00:00:00,ON,1959,7,25,20.3,,15.6,,25,,0,,0,,0,,,,,,,,2.3,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.26,1959-07-26 00:00:00,ON,1959,7,26,18.6,,12.8,,24.4,,0,,0,,0,,,,,,,,0.6,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.27,1959-07-27 00:00:00,ON,1959,7,27,20.3,,13.9,,26.7,,0,,0,,0,,,,,,,,2.3,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.28,1959-07-28 00:00:00,ON,1959,7,28,23.9,,18.3,,29.4,,0,,0,,0,,,,,,,,5.9,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.29,1959-07-29 00:00:00,ON,1959,7,29,24.2,,17.2,,31.1,,0,,0,,0,,,,,,,,6.2,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.30,1959-07-30 00:00:00,ON,1959,7,30,25,,20.6,,29.4,,0,,0,,0,,,,,,,,7,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.7.31,1959-07-31 00:00:00,ON,1959,7,31,25.6,,21.7,,29.4,,0,,0,,0,,,,,,,,7.6,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.1,1959-08-01 00:00:00,ON,1959,8,1,20.9,,16.7,,25,,0,,0,,0,,,,,,,,2.9,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.2,1959-08-02 00:00:00,ON,1959,8,2,15.3,,7.2,,23.3,,0,,0,,0,,,,,,,,0,,2.7,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.3,1959-08-03 00:00:00,ON,1959,8,3,18.4,,11.7,,25,,0,,0,,0,,,,,,,,0.4,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.4,1959-08-04 00:00:00,ON,1959,8,4,21.7,,18.9,,24.4,,3,,3,,0,,,,,,,,3.7,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.5,1959-08-05 00:00:00,ON,1959,8,5,21.7,,18.9,,24.4,,0,,0,,0,,,,,,,,3.7,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.6,1959-08-06 00:00:00,ON,1959,8,6,21.1,,16.1,,26.1,,0,,0,,0,,,,,,,,3.1,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.7,1959-08-07 00:00:00,ON,1959,8,7,21.7,,15,,28.3,,0,,0,,0,,,,,,,,3.7,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.8,1959-08-08 00:00:00,ON,1959,8,8,23.6,,18.3,,28.9,,5.8,,5.8,,0,,,,,,,,5.6,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.9,1959-08-09 00:00:00,ON,1959,8,9,22,,17.8,,26.1,,0,T,0,T,0,,,,,,,,4,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.10,1959-08-10 00:00:00,ON,1959,8,10,21.7,,18.3,,25,,3,,3,,0,,,,,,,,3.7,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.11,1959-08-11 00:00:00,ON,1959,8,11,22.8,,17.2,,28.3,,0,,0,,0,,,,,,,,4.8,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.12,1959-08-12 00:00:00,ON,1959,8,12,20.8,,14.4,,27.2,,0,,0,,0,,,,,,,,2.8,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.13,1959-08-13 00:00:00,ON,1959,8,13,27,,23.3,,30.6,,0,,0,,0,,,,,,,,9,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.14,1959-08-14 00:00:00,ON,1959,8,14,24.5,,17.8,,31.1,,0,,0,,0,,,,,,,,6.5,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.15,1959-08-15 00:00:00,ON,1959,8,15,27.8,,23.3,,32.2,,4.6,,4.6,,0,,,,,,,,9.8,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.16,1959-08-16 00:00:00,ON,1959,8,16,25.3,,22.2,,28.3,,0,T,0,T,0,,,,,,,,7.3,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.17,1959-08-17 00:00:00,ON,1959,8,17,25,,22.8,,27.2,,1.5,,1.5,,0,,,,,,,,7,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.18,1959-08-18 00:00:00,ON,1959,8,18,25,,20.6,,29.4,,0,,0,,0,,,,,,,,7,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.19,1959-08-19 00:00:00,ON,1959,8,19,20.6,,13.9,,27.2,,0,,0,,0,,,,,,,,2.6,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.20,1959-08-20 00:00:00,ON,1959,8,20,24.2,,18.3,,30,,0,,0,,0,,,,,,,,6.2,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.21,1959-08-21 00:00:00,ON,1959,8,21,27.5,,23.9,,31.1,,1.3,,1.3,,0,,,,,,,,9.5,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.22,1959-08-22 00:00:00,ON,1959,8,22,23.1,,18.3,,27.8,,2,,2,,0,,,,,,,,5.1,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.23,1959-08-23 00:00:00,ON,1959,8,23,19.5,,13.9,,25,,0.5,,0.5,,0,,,,,,,,1.5,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.24,1959-08-24 00:00:00,ON,1959,8,24,24.5,,18.3,,30.6,,0,,0,,0,,,,,,,,6.5,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.25,1959-08-25 00:00:00,ON,1959,8,25,23.4,,16.7,,30,,0,,0,,0,,,,,,,,5.4,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.26,1959-08-26 00:00:00,ON,1959,8,26,25,,18.3,,31.7,,3.8,,3.8,,0,,,,,,,,7,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.27,1959-08-27 00:00:00,ON,1959,8,27,25.3,,21.1,,29.4,,8.9,,8.9,,0,,,,,,,,7.3,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.28,1959-08-28 00:00:00,ON,1959,8,28,25.8,,22.2,,29.4,,4.8,,4.8,,0,,,,,,,,7.8,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.29,1959-08-29 00:00:00,ON,1959,8,29,24.2,,19.4,,28.9,,0,,0,,0,,,,,,,,6.2,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.30,1959-08-30 00:00:00,ON,1959,8,30,25,,20.6,,29.4,,0,,0,,0,,,,,,,,7,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.8.31,1959-08-31 00:00:00,ON,1959,8,31,25.6,,21.7,,29.4,,0,,0,,0,,,,,,,,7.6,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.9.1,1959-09-01 00:00:00,ON,1959,9,1,24.5,,20,,28.9,,0,T,0,T,0,,,,,,,,6.5,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.9.2,1959-09-02 00:00:00,ON,1959,9,2,26.7,,22.8,,30.6,,4.1,,4.1,,0,,,,,,,,8.7,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.9.3,1959-09-03 00:00:00,ON,1959,9,3,22,,17.8,,26.1,,0,,0,,0,,,,,,,,4,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.9.4,1959-09-04 00:00:00,ON,1959,9,4,21.7,,15.6,,27.8,,0,T,0,T,0,,,,,,,,3.7,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.9.5,1959-09-05 00:00:00,ON,1959,9,5,21.4,,14.4,,28.3,,0,,0,,0,,,,,,,,3.4,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.9.6,1959-09-06 00:00:00,ON,1959,9,6,21.1,,13.3,,28.9,,0,,0,,0,,,,,,,,3.1,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.9.7,1959-09-07 00:00:00,ON,1959,9,7,24.7,,20,,29.4,,0,,0,,0,,,,,,,,6.7,,0,,,,,
-77.394735,44.15057,BELLEVILLE,6150689,6150689.1959.9.8,1959-09-08 00:00:00,ON,1959,9,8,27.8,,23.3,,32.2,,0,,0,,0,,,,,,,,9.8,,0,,,,,
